EC,OutsideFarm-13,OutsideFarm-9,Baseline-28,Baseline-17,Baseline-4,Baseline-27,Baseline-13,Baseline-21,Baseline-16,Baseline-29,Baseline-8,Baseline-5,OutsideFarm-6,OutsideFarm-7,OutsideFarm-3,Baseline-1,OutsideFarm-11,Baseline-25,TxAntibiotic-10,Baseline-11,TxAntibiotic-2,OutsideFarm-1,Baseline-31,OutsideFarm-2,Baseline-14,Baseline-20,Baseline-30,Baseline-32,Baseline-7,Baseline-9,TxAntibiotic-1,Baseline-24,Baseline-12,TxAntibiotic-5,TxAntibiotic-3,OutsideFarm-4,Baseline-3,Baseline-10,Baseline-6,TxAntibiotic-12,TxAntibiotic-6,OutsideFarm-5,TxAntibiotic-7,Baseline-2,OutsideFarm-10,Baseline-19,OutsideFarm-8,TxAntibiotic-8,Baseline-18,TxAntibiotic-4,TxAntibiotic-9,OutsideFarm-12,Baseline-33,Baseline-22,Baseline-23,TxAntibiotic-11,Baseline-26,Baseline-15,Neg-1,Neg-2,Neg-4,Neg-3,Neg-5,SequencingBlank,Neg-6
5.4.99.5,0.000636304,0.003655605,0.001754448,0.000881099,0.00319616,0.000867155,0.003069068,0.000895927,0.00305928,0.000830124,0.003220638,0.001300694,0.000999189,0.000951652,0.000995462,0.001000922,0.000890126,0.001158074,0.00077162,0.001080608,0.000967943,0.001046775,0.000929588,0.000929596,0.000880916,0.001070459,0.000844922,0.000884758,0.001098206,0.001030412,0.001049008,0.000740526,0.000969634,0.000951015,0.001026383,0.001307813,0.001108449,0.000970465,0.001084693,0.000788538,0.000972236,0.001069002,0.000812636,0.001041587,0.00105687,0.000962855,0.000880187,0.001830601,0.000922468,0.001027565,0.000849651,0.000965893,0.000856555,0.000925915,0.000929674,0.000811487,0.000920903,0.000942383,0.000700823,0.001061672,0.001296917,0.000628841,0.001167116,0.000897393,0.001265647
5.4.99.9,0.000290385,0.000266819,0.000398712,0.000451479,0.000268836,0.000491124,0.000262017,0.000481834,0.000257509,0.000351977,0.000271539,0.000327263,0.00032848,0.000563972,0.000309172,0.000367674,0.000435357,0.000316172,0.000527975,0.000349045,0.000332556,0.000484917,0.000577613,0.000325404,0.000333028,0.000334458,0.000391737,0.00036526,0.000324095,0.000338446,0.000388524,0.000455512,0.000355709,0.000351166,0.000418041,0.000332849,0.000315103,0.000291244,0.00034779,0.00034464,0.000372843,0.000492531,0.000556836,0.000351425,0.000329603,0.000369075,0.000376839,0.000381399,0.000358291,0.000330047,0.00050722,0.000425827,0.0004735,0.000357317,0.000454742,0.000471667,0.000646942,0.000385071,0.001346592,0.000307089,0.000717762,0.000491862,0.000405532,0.000297941,0.000339551
6.1.1.1,0.002185015,0.001689527,0.001888041,0.002094469,0.001723754,0.001984124,0.001658098,0.002219332,0.001728313,0.001551129,0.001550951,0.001514516,0.001539275,0.001903894,0.001550083,0.00152601,0.001726323,0.001642387,0.002058087,0.001586022,0.001649807,0.00171405,0.002421447,0.001517763,0.001532507,0.001635693,0.001634673,0.001598721,0.001454532,0.001661798,0.001645078,0.002052086,0.00158065,0.001590093,0.00161421,0.001527883,0.0015821,0.0016083,0.001564304,0.001919688,0.001856211,0.001644356,0.002315952,0.001401408,0.001400642,0.001626343,0.001926695,0.002062357,0.001749377,0.001595677,0.002355512,0.001977522,0.002044573,0.001701433,0.00182463,0.002059239,0.002327277,0.001804721,0.002308919,0.001559546,0.001766643,0.002012607,0.001796987,0.002245951,0.001598358
6.1.1.10,0.002785493,0.001924208,0.00239637,0.002390979,0.002017309,0.00219404,0.001883579,0.002500826,0.002097723,0.002122146,0.001984337,0.0018917,0.002084795,0.002329009,0.001924184,0.001915717,0.002056495,0.001889434,0.002423286,0.002015269,0.001881441,0.001970736,0.002508068,0.001839839,0.002116871,0.002062538,0.001966921,0.001899882,0.001793027,0.001972056,0.001919686,0.002340341,0.001881819,0.001986691,0.001843933,0.00183625,0.001926942,0.00205823,0.001892673,0.002490955,0.002180136,0.002041987,0.002518525,0.001946756,0.002074351,0.002175766,0.002380921,0.002293756,0.002116845,0.002140575,0.002501674,0.002380423,0.002455,0.002278421,0.002517324,0.002518391,0.002780294,0.002437408,0.002620358,0.001862071,0.002250736,0.002098427,0.002253499,0.002301126,0.002185484
6.1.1.11,0.001984713,0.001344489,0.002149882,0.001731613,0.001314209,0.001785921,0.001287297,0.001850638,0.001266298,0.001288944,0.001290378,0.001327921,0.001315757,0.001713009,0.001265172,0.001431094,0.001399703,0.001404829,0.001862476,0.001333855,0.001325305,0.001435387,0.002156891,0.001300028,0.001426603,0.00130156,0.001188735,0.001321375,0.001190986,0.001357668,0.001361555,0.001852818,0.001339584,0.001349996,0.001358085,0.001204348,0.001284939,0.001314101,0.001325771,0.001837014,0.001597578,0.001448667,0.002062611,0.001405445,0.001208443,0.001522171,0.001688255,0.001701355,0.001567309,0.001436496,0.002046961,0.00156994,0.001782331,0.001466461,0.001675104,0.001773401,0.00207062,0.001557152,0.00209647,0.001583383,0.001307172,0.001466448,0.001556799,0.001987013,0.001533267
6.1.1.14,0.002975945,0.003594976,0.003703787,0.003591023,0.003492724,0.003722861,0.003477009,0.003438002,0.003361557,0.002757643,0.00329715,0.002962222,0.002996711,0.00363223,0.002799088,0.003028543,0.003006182,0.003032068,0.003899796,0.002869148,0.003020464,0.003134626,0.004174234,0.002874898,0.00307715,0.002895143,0.002833782,0.00297321,0.002865773,0.002942732,0.002898061,0.00355653,0.002961923,0.002941772,0.003074994,0.002901582,0.002888469,0.003058976,0.002935885,0.00346465,0.003359791,0.003188094,0.004233215,0.003000024,0.002653333,0.003097756,0.003334529,0.003575299,0.003233815,0.003031013,0.003774774,0.003566513,0.003718704,0.003034182,0.003399604,0.003686127,0.004162977,0.003308003,0.004794102,0.002841154,0.003509133,0.003766585,0.003191398,0.002822825,0.003164026
6.1.1.15,0.004229687,0.003328842,0.005793506,0.007106417,0.003144176,0.007025619,0.003181977,0.006482137,0.003238462,0.003445968,0.003263575,0.003217231,0.003454462,0.007043359,0.003409437,0.003620819,0.003262048,0.003351797,0.007296762,0.003582518,0.003427498,0.003471153,0.007650658,0.003485136,0.003581382,0.00354671,0.003441948,0.003441357,0.003419536,0.00365424,0.003577579,0.005634663,0.003476729,0.003504584,0.003510122,0.003309902,0.003416725,0.003578808,0.003752036,0.005168218,0.004206992,0.003584878,0.006739796,0.003514353,0.003436336,0.003846594,0.003958193,0.004121949,0.003753279,0.003821152,0.008293435,0.005121283,0.006523113,0.003767452,0.00391601,0.00542338,0.005278377,0.004102628,0.003950483,0.00355129,0.004499317,0.003824286,0.003865101,0.005938917,0.004466427
6.1.1.16,0.002833796,0.002212721,0.002391042,0.002641466,0.002251066,0.002575333,0.002268757,0.002756547,0.002314124,0.002238623,0.002174766,0.002127883,0.002088358,0.002674001,0.002072097,0.00217805,0.00281031,0.002150986,0.002882278,0.002139015,0.002163872,0.002834176,0.002979538,0.002115056,0.002314157,0.00231691,0.002267923,0.002261591,0.002048575,0.002251516,0.002071052,0.002870116,0.002169723,0.002203159,0.002559069,0.001965815,0.002086613,0.002145008,0.002104382,0.002693573,0.002311032,0.002969076,0.003080543,0.002019059,0.001984372,0.002288483,0.002320483,0.002316926,0.002195828,0.00225177,0.002695491,0.002557458,0.002537295,0.002179779,0.002446429,0.002579492,0.003577552,0.002409562,0.006840657,0.002011834,0.002444054,0.002444633,0.002495131,0.002022248,0.002348211
6.1.1.17,0.00260589,0.00182589,0.00225595,0.002401913,0.001799605,0.002541863,0.001803884,0.002338396,0.001719151,0.001864435,0.001707085,0.001934177,0.001848365,0.002327886,0.001885397,0.001855305,0.001996084,0.001899245,0.002489744,0.001767618,0.001841018,0.001954261,0.00248149,0.001734223,0.001882822,0.001839859,0.00210435,0.001821193,0.001796978,0.001924254,0.001906141,0.002452946,0.001920672,0.00193889,0.001801389,0.00178181,0.001957526,0.00181005,0.001966197,0.002588639,0.002118513,0.00189653,0.002717924,0.001745645,0.001621629,0.001981295,0.002136335,0.002038618,0.001963202,0.00177178,0.002288852,0.002174868,0.002092064,0.001896086,0.002205471,0.002583437,0.002247558,0.002153948,0.00214557,0.002160474,0.002348191,0.002070504,0.001985693,0.001942856,0.002120102
6.1.1.18,0.000654904,0.000947991,0.000809735,0.000911459,0.000962256,0.000874298,0.000973835,0.000944754,0.001020697,0.001205135,0.000952072,0.000983525,0.001092433,0.000808824,0.001102971,0.001062687,0.001038458,0.001078731,0.000979902,0.000921956,0.001021561,0.001007335,0.000802247,0.001068097,0.000942212,0.001030728,0.001175732,0.001065462,0.001115203,0.000970671,0.001069178,0.000932876,0.001050978,0.001014549,0.0009627,0.001014052,0.001044686,0.001019074,0.001115247,0.001113368,0.001022573,0.001019261,0.00077251,0.001041815,0.001024673,0.00091675,0.000985202,0.0009306,0.000874613,0.001000236,0.000840026,0.00103754,0.000895873,0.001023284,0.001030889,0.000783655,0.000619378,0.000902234,0.000460345,0.001079675,0.000629292,0.000891585,0.000777822,0.001284493,0.000848505
6.1.1.19,0.003686271,0.002911426,0.003337418,0.0031944,0.002873638,0.003439493,0.002974408,0.003498692,0.00292041,0.003120765,0.00284204,0.002970043,0.003189956,0.003311505,0.002933877,0.00299088,0.003334138,0.003015898,0.003237114,0.003127573,0.00302646,0.003237961,0.003650034,0.002852284,0.003112762,0.003012478,0.002923516,0.002893283,0.0028481,0.003089453,0.00325692,0.003599927,0.002901766,0.002960623,0.003046988,0.003082194,0.002802166,0.002990651,0.003044824,0.003441282,0.003226727,0.003283375,0.003559376,0.003082629,0.003197806,0.003434181,0.003459437,0.003447215,0.003414665,0.003213166,0.003834051,0.00364375,0.003644704,0.00341863,0.003797987,0.003667874,0.004694516,0.003535308,0.004695545,0.003115346,0.002855219,0.002875781,0.002815719,0.00323627,0.003620099
6.1.1.2,0.003274475,0.00114569,0.001408597,0.001509377,0.001152444,0.001532218,0.001109514,0.001800325,0.001122586,0.001377696,0.001129983,0.001279963,0.001176553,0.001525114,0.001206719,0.00130811,0.001511134,0.001344615,0.00149477,0.00118664,0.00128489,0.001242644,0.001980588,0.001215155,0.001215581,0.001181838,0.001416994,0.001538212,0.001214475,0.001259503,0.001179337,0.00154989,0.001258122,0.001226773,0.001306579,0.00115166,0.001124464,0.001208351,0.00119421,0.001798886,0.001479715,0.001270342,0.001908135,0.001276172,0.001198191,0.001542114,0.001495824,0.0012753,0.001313845,0.001178871,0.001438556,0.001648392,0.001418806,0.001271523,0.001325459,0.001688869,0.001629764,0.001395474,0.001784598,0.001356864,0.00193637,0.001351729,0.001073102,0.001412687,0.001532687
6.1.1.20,0.006735828,0.00591001,0.006876851,0.007289518,0.006220251,0.007011328,0.006015715,0.007768039,0.006209433,0.006444627,0.006054285,0.006627983,0.006645621,0.007347062,0.006541638,0.006829345,0.006733956,0.00654635,0.007105021,0.006456405,0.006251224,0.006554054,0.007565865,0.006273516,0.006509412,0.006749379,0.006564078,0.006259077,0.006275745,0.006640647,0.006367334,0.007008307,0.006742309,0.006394877,0.006494803,0.006134022,0.006388678,0.006469997,0.006372708,0.007198156,0.007010272,0.006512419,0.007401448,0.006618532,0.006218472,0.006423126,0.006954369,0.006923901,0.006671159,0.006781636,0.00691931,0.006945312,0.007226087,0.006355265,0.006853647,0.007112377,0.007114526,0.006607683,0.007102817,0.006895028,0.006994112,0.006842123,0.007322139,0.006750144,0.006621832
6.1.1.21,0.002194356,0.001600156,0.002183732,0.002329753,0.001666411,0.002178409,0.001641673,0.002310793,0.001610635,0.001696248,0.001674919,0.001671,0.001752323,0.002190935,0.00158064,0.00163908,0.001926183,0.00164798,0.002212022,0.001724985,0.001709352,0.001826345,0.002594374,0.001621909,0.00172563,0.00174436,0.001712506,0.001707504,0.001704392,0.001707173,0.001676698,0.002314856,0.001753578,0.001853033,0.001719791,0.001584468,0.001704298,0.001718244,0.001677416,0.002108519,0.002060041,0.001880038,0.00249479,0.001684244,0.001526278,0.00182793,0.001961392,0.001819165,0.001995772,0.001761411,0.002327308,0.001952604,0.002167356,0.001721402,0.001870863,0.002409901,0.002484548,0.001958358,0.003229328,0.00178569,0.001911562,0.001869087,0.001663084,0.001860093,0.001925119
6.1.1.22,0.001276696,0.000415435,0.000605414,0.000740245,0.000480261,0.000757605,0.000466476,0.001032953,0.000422287,0.000588215,0.00046727,0.000631409,0.000538801,0.000751172,0.000580492,0.000638173,0.000658392,0.00062813,0.00099809,0.000566515,0.000658285,0.00073344,0.000828892,0.000570163,0.000604877,0.00059466,0.000645071,0.00065256,0.00059676,0.000614848,0.000606848,0.000845106,0.000576427,0.000600426,0.000771725,0.000594646,0.000547414,0.000609376,0.000618926,0.000593349,0.000660723,0.000724826,0.001055681,0.000609148,0.000629112,0.000653426,0.000752035,0.000589542,0.000584174,0.000599084,0.001217028,0.000741598,0.000804178,0.000642782,0.00073285,0.000871822,0.000952101,0.000700665,0.001246292,0.000529043,0.000580892,0.000747381,0.000938621,0.000447406,0.000717017
6.1.1.3,0.002605017,0.0020459,0.002468622,0.002156843,0.002085773,0.002353948,0.001938779,0.002221534,0.00199162,0.001805195,0.001958788,0.001769061,0.001921515,0.002193389,0.001754538,0.001763567,0.002056013,0.00185033,0.002382056,0.00170826,0.001780926,0.001849081,0.002396188,0.001769936,0.001778654,0.001780875,0.001809007,0.001933191,0.001773071,0.001762198,0.001738235,0.002394695,0.001676932,0.00178742,0.001806629,0.001836068,0.001648944,0.00175513,0.001829476,0.002352233,0.002041669,0.001970842,0.002284054,0.001696272,0.001506298,0.001949266,0.001968553,0.00228184,0.001851981,0.001797015,0.00196462,0.00212136,0.002137044,0.001852522,0.001910761,0.002458591,0.002379211,0.001978337,0.002946088,0.001858699,0.001960992,0.002817689,0.001690413,0.001790897,0.002152358
6.1.1.4,0.003635226,0.002739513,0.003105049,0.003203078,0.002750829,0.002887931,0.002764144,0.00300091,0.002797184,0.002669134,0.002794744,0.00246015,0.002469239,0.003077594,0.00241426,0.002570561,0.002793347,0.002524456,0.003162806,0.002359478,0.002639688,0.002516739,0.003623344,0.002309807,0.002512334,0.002496708,0.002538015,0.002443877,0.002416971,0.002515126,0.002419391,0.003116264,0.00242646,0.002600484,0.002381727,0.002433362,0.002418082,0.002547255,0.002549679,0.003185669,0.00282502,0.002539263,0.003313856,0.002430496,0.002382255,0.002702791,0.002826926,0.003275548,0.002781874,0.002445314,0.003082292,0.003107752,0.003170066,0.002605795,0.002882626,0.003361514,0.003575923,0.002647093,0.003264596,0.002945117,0.002492173,0.002846296,0.003059083,0.003013842,0.003065809
6.1.1.5,0.004346238,0.003404461,0.004337473,0.004333241,0.003552407,0.00437201,0.003559826,0.004204698,0.003605412,0.004368828,0.003440889,0.00397258,0.003935883,0.004450281,0.0038927,0.004012297,0.004173797,0.0040654,0.004446525,0.003954256,0.004073171,0.004292445,0.004455399,0.004097166,0.003977497,0.003982732,0.004160498,0.004255301,0.003879952,0.004182133,0.004227088,0.004441832,0.004027844,0.004029969,0.004257131,0.003894957,0.00399751,0.003961643,0.00400977,0.004255008,0.003927352,0.004142899,0.004391566,0.004029272,0.00410696,0.00409564,0.004032303,0.004018253,0.004081107,0.003779574,0.004311889,0.004107331,0.004249329,0.004106705,0.00396804,0.004241293,0.004294801,0.004086356,0.004914757,0.003568758,0.003992851,0.003996901,0.004158215,0.004328472,0.004402787
6.1.1.6,0.002286859,0.002129229,0.002424637,0.002436205,0.002070681,0.002274451,0.002189947,0.002369937,0.002054167,0.002426431,0.002065632,0.002216391,0.002215877,0.002409859,0.002146945,0.002341844,0.002471208,0.00225823,0.002613401,0.002213217,0.002195559,0.002335937,0.00229649,0.00225368,0.002163811,0.002311982,0.002561748,0.002391183,0.002268163,0.002348867,0.002385496,0.002310575,0.002094091,0.00232554,0.002265242,0.002323785,0.002313208,0.002217342,0.002361431,0.002535468,0.00245963,0.002282794,0.002182744,0.002162772,0.002321797,0.002484782,0.002367417,0.002310634,0.002363826,0.002108519,0.002486016,0.002481511,0.002179985,0.002428402,0.002404397,0.002271655,0.002397706,0.002399506,0.00231581,0.002615385,0.002323663,0.002156323,0.002495275,0.002923432,0.002511664
6.1.1.7,0.006523821,0.005288938,0.005637372,0.005603604,0.005199808,0.00556501,0.005497909,0.005913881,0.0053298,0.005245924,0.005318588,0.005384474,0.005481509,0.005773931,0.005198549,0.00555484,0.005395097,0.005430682,0.005928667,0.005201319,0.005353162,0.005512997,0.006272598,0.005376015,0.005452627,0.005310898,0.005437009,0.005375833,0.005091683,0.005628388,0.005372886,0.00545129,0.005377227,0.00540049,0.005527059,0.005191179,0.005241244,0.005359487,0.005383979,0.005632626,0.005391119,0.005438924,0.006172988,0.005361116,0.005370979,0.00543463,0.005786161,0.005990594,0.005665066,0.005453538,0.00646644,0.005722286,0.005813381,0.005443931,0.005659075,0.005983461,0.006056933,0.005569676,0.006160692,0.005257978,0.00486433,0.0059521,0.005634036,0.005677062,0.004762674
6.1.1.9,0.003980582,0.003318225,0.004071198,0.00377002,0.003269147,0.003778441,0.003223815,0.003915715,0.003261318,0.002795626,0.003200431,0.002890994,0.00293835,0.003818705,0.002675786,0.003008131,0.002957497,0.00288717,0.00397153,0.002805191,0.002957632,0.003091367,0.004409447,0.002884612,0.003069352,0.003020328,0.003071009,0.002999219,0.002698149,0.002957739,0.002868552,0.003838007,0.002817211,0.003085964,0.00286648,0.00282666,0.002750797,0.002976712,0.002914306,0.003792055,0.003444508,0.003018586,0.00389435,0.002862907,0.002687531,0.003086622,0.003200565,0.003652586,0.003210217,0.002983228,0.003878511,0.003765039,0.003683871,0.003062922,0.003195307,0.003674818,0.004098556,0.003226089,0.004227826,0.00228715,0.002855968,0.003048006,0.003299704,0.004073358,0.003783116
6.2.1.1,0.001218255,0.001963705,0.001648088,0.001217704,0.001668775,0.001558725,0.001826511,0.001043844,0.001770869,0.001285392,0.001759054,0.001434495,0.00139476,0.001210136,0.001531205,0.001262653,0.001161251,0.001337363,0.001088068,0.001345799,0.001432638,0.001264968,0.00102093,0.001346209,0.001454202,0.001349872,0.00133427,0.001333102,0.001358351,0.001264653,0.001339709,0.001185555,0.001279082,0.001389369,0.001270381,0.001347821,0.001401702,0.001426108,0.001321599,0.00142034,0.001401834,0.001215141,0.000963812,0.001348386,0.001388734,0.00135222,0.001142619,0.001442079,0.001336061,0.001419249,0.001012245,0.001151654,0.001067213,0.001213487,0.001149111,0.001261965,0.000954125,0.001137545,0.000992789,0.001261312,0.000919279,0.001454167,0.001096434,0.001331143,0.001390785
6.2.1.16,0.00055872,0.001446145,0.001068316,0.000854222,0.001337662,0.000822576,0.001201838,0.000814909,0.001318171,0.000767943,0.001229063,0.000887021,0.000920137,0.000863296,0.000896856,0.000858262,0.000781234,0.000904461,0.000731056,0.000876131,0.000933235,0.000845489,0.000694021,0.000909447,0.000935242,0.000942008,0.000845516,0.000806202,0.000834392,0.000879595,0.00087851,0.000877316,0.000861828,0.00092704,0.000896211,0.000918716,0.000855024,0.000909619,0.000841787,0.000878491,0.000918297,0.000901671,0.000772297,0.000934574,0.000843461,0.000784162,0.000841524,0.000955626,0.000902563,0.000940306,0.00074693,0.000741808,0.000760659,0.000826283,0.00077236,0.000967299,0.000692136,0.000806318,0.000802793,0.000742057,0.000919096,0.000769819,0.000914304,0.000619508,0.001002351
6.2.1.26,0.001732021,0.000860491,0.000879857,0.000853152,0.000943278,0.000979826,0.000959716,0.001036964,0.000947797,0.001069132,0.000947316,0.001191744,0.001220459,0.00096892,0.001104463,0.001182343,0.001018424,0.001186815,0.000956413,0.001214814,0.000863413,0.001116171,0.000938186,0.001164378,0.001079542,0.001176879,0.001139749,0.001262266,0.001148205,0.001120977,0.001277762,0.000906993,0.001199379,0.001162858,0.001228608,0.001136318,0.001231303,0.001214774,0.001231234,0.001069214,0.001251528,0.00107592,0.001190264,0.001188643,0.001184431,0.001209407,0.001045573,0.000862912,0.001130565,0.001227783,0.000958745,0.000997185,0.001030041,0.001186365,0.001170129,0.000963237,0.000803073,0.001173957,0.000746558,0.001260207,0.001343358,0.00094047,0.001200869,0.001140742,0.001003071
6.2.1.3,0.000704322,0.001493521,0.001206238,0.000970684,0.001347788,0.001008709,0.001377283,0.001005843,0.001318208,0.000871566,0.001434873,0.001049732,0.000996575,0.000866162,0.001054012,0.001040143,0.000924085,0.00102467,0.000756479,0.00103712,0.000967888,0.000888181,0.000653658,0.00099338,0.001053917,0.001070069,0.0009666,0.000931109,0.000917835,0.001024576,0.00104482,0.000857766,0.001095405,0.001070053,0.000926666,0.001020372,0.000998892,0.00105217,0.001026771,0.001167307,0.001029876,0.000978127,0.000819346,0.000898773,0.000961307,0.000953028,0.000908929,0.001112387,0.000999602,0.001047585,0.000893504,0.000858584,0.000818433,0.000941297,0.000897692,0.000761306,0.000598727,0.000888636,0.000542301,0.000742794,0.000848158,0.001169102,0.001018318,0.000681336,0.001132021
